ram,weight,price,touch,intel_cpu,cpu_range_high,cpu_range_mid,storage,ssd,hdd,hybrid,flash,hdd_ssd,chrome,linux,macx,win10,win10_s,win7,mac_os,pixels,gpu_rank,acer,apple,asus,chuwi,dell,fujitsu,google,hp,huawei,lg,lenovo,msi,mediacom,microsoft,razer,toshiba,vero,xiaomi,2_in_1,gaming,notebook,ultrabook,workstation
16,2.17,124568.64,0,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,2073600,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1.95,58448.16,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16,1.1,111834.72,0,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,3686400,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8,1.62,42517.97,1,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,2.06,69210.72,0,1,1,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,8294400,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.31,76030.56,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2.4,32447.52,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16,2.77,82530.72,1,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.2,26586.72,0,1,0,1,1024,0,1,0,0,0,0,0,0,0,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,2.1,21791.52,0,0,0,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,1049088,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2.18,24279.7,0,1,0,1,1024,0,1,0,0,0,0,1,0,0,0,0,0,1049088,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2.4,23976.0,0,1,0,1,500,0,1,0,0,0,0,0,0,1,0,0,0,1049088,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.86,36763.2,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.05,39373.92,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,2.65,16463.52,0,1,0,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1.3,27119.52,0,1,0,1,128,1,0,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.6,47898.72,0,1,1,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,1.91,26586.72,0,0,0,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,2.04,45101.52,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,1.42,74538.72,1,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,5760000,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,1.47,58874.4,0,1,0,1,128,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4,2.4,53226.72,0,1,1,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,2.18,39373.92,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.2,39373.92,1,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,2.36,39906.72,0,1,1,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,1049088,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,2.19,69210.72,1,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,1.36,95797.44,0,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16,2.0,101178.72,1,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,8294400,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6,2.1,34632.0,0,0,0,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1.9,14418.63,0,1,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,1049088,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,1.2,15339.31,0,1,0,0,16,0,0,0,1,0,1,0,0,0,0,0,0,1049088,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2.1,60978.96,0,1,0,1,1280,1,1,0,0,1,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,2.8,27652.32,0,0,0,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,1440000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,2.02,45554.4,0,1,1,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.2,78647.14,0,1,1,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8,2.2,63882.72,0,1,1,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8,1.93,72940.32,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.6,64202.4,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2.1,21951.36,0,1,0,1,128,1,0,0,0,0,0,1,0,0,0,0,0,1049088,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2.0,30049.92,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.64,62817.12,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.4,37775.52,0,1,1,0,1024,0,1,0,0,0,0,1,0,0,0,0,0,2073600,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,1.86,19441.87,0,1,0,1,500,0,1,0,0,0,0,0,0,0,0,0,0,1049088,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,1.49,63776.16,0,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2.2,17262.72,0,1,0,0,500,0,1,0,0,0,0,1,0,0,0,0,0,1049088,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1.2,19660.32,0,1,0,0,32,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8,1.2,77788.8,0,1,0,1,256,1,0,0,0,0,0,0,0,0,0,1,0,2073600,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8,1.2,81784.8,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8,1.3,67559.04,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,5760000,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1.86,18381.07,0,1,0,1,500,0,1,0,0,0,0,0,0,0,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.3,31808.16,0,1,0,1,1024,0,1,0,0,0,0,1,0,0,0,0,0,2073600,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.13,99900.0,0,1,0,1,256,0,0,0,1,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8,1.34,88977.6,1,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,2.2,36336.96,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.3,24455.52,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.2,58554.72,0,1,1,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,2.2,41345.28,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.2,35112.05,0,1,1,0,1024,0,1,0,0,0,0,0,0,0,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,2.04,44701.92,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.36,52161.12,0,1,1,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.84,101232.0,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1.26,15717.6,0,1,0,0,16,0,0,0,1,0,1,0,0,0,0,0,0,1049088,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2.1,28185.12,0,0,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,2.25,34578.72,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1.4,25308.0,1,1,0,0,128,1,0,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,1.86,15824.16,0,0,0,0,500,0,1,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.6,47898.72,0,1,1,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,0.92,69264.0,0,1,0,0,256,0,0,0,1,0,0,0,1,0,0,0,0,3317760,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,1.64,55904.57,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.8,45234.72,0,1,1,0,2048,0,1,0,0,0,0,0,0,0,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,2.8,38308.32,0,1,0,1,1152,1,1,0,0,1,0,0,0,1,0,0,0,1440000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,1.37,80908.34,0,1,0,1,256,1,0,0,0,0,0,0,0,0,0,0,1,4096000,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,2.2,29250.72,0,0,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,1.84,69477.12,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,3.31,63722.88,0,1,1,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,1.9,18061.92,0,1,0,1,1024,0,1,0,0,0,0,0,0,0,0,0,0,1049088,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,1.05,68464.8,0,1,0,1,128,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4,2.2,30636.0,0,0,0,1,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.12,52693.92,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,2.2,34472.16,0,1,0,1,1024,0,1,0,0,0,0,1,0,0,0,0,0,2073600,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,2.8,50562.72,0,1,1,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,1440000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,1.62,43636.32,1,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,1.5,58554.72,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,2.37,58554.72,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.3,55922.69,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16,2.2,93186.72,0,1,1,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,2.04,28717.92,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1.5,62176.16,0,1,0,1,128,1,0,0,0,0,0,0,0,0,0,1,0,1049088,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,2.4,43103.52,0,1,1,0,1152,1,1,0,0,1,0,0,0,0,0,0,0,2073600,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,2.23,28984.32,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.3,41931.36,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,3.2,79866.72,0,1,1,0,1280,1,1,0,0,1,0,0,0,1,0,0,0,2073600,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8,1.63,54931.68,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.04,42943.68,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.2,31962.67,0,1,1,0,1024,0,1,0,0,0,0,1,0,0,0,0,0,2073600,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.23,94731.84,0,1,1,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,1.4,50882.4,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,2.73,109218.67,0,1,1,0,1280,1,1,0,0,1,0,0,0,1,0,0,0,2073600,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,2.2,55571.04,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4,2.1,31914.72,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,1049088,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,2.2,77202.72,0,1,1,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,1.5,42570.72,0,1,1,0,512,1,0,0,0,0,0,0,0,0,0,0,0,2073600,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16,1.7,94252.32,0,1,1,0,1280,1,1,0,0,1,0,0,0,1,0,0,0,2073600,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,2.03,21471.84,0,0,0,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,1049088,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2.2,28238.4,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.88,115709.24,0,1,1,0,256,1,0,0,0,0,0,0,0,0,0,1,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2.2,24935.04,0,1,0,1,128,1,0,0,0,0,0,0,0,0,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8,1.7,72673.92,0,1,0,1,180,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,2.8,25059.72,0,1,0,0,1024,0,1,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.5,55677.6,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.0,97449.12,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.41,50562.72,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,1.32,74538.72,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,2.3,24455.52,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1.6,17529.12,0,1,0,0,32,0,0,0,1,0,0,0,0,1,0,0,0,2073600,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,1.8,119427.12,0,1,1,0,2304,1,1,0,0,1,0,0,0,1,0,0,0,2073600,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,1.45,19980.0,0,1,0,0,32,0,0,0,1,0,1,0,0,0,0,0,0,1049088,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2.1,21205.44,0,1,0,1,500,0,1,0,0,0,0,0,0,0,0,0,0,1049088,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,1.25,58075.2,0,1,0,1,128,1,0,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,2.15,24634.01,0,1,0,1,1024,0,1,0,0,0,0,0,0,0,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,1.86,32639.86,0,1,0,1,500,0,1,0,0,0,0,0,0,1,0,0,0,1049088,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1.26,88924.32,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2.6,85194.72,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,1.15,35111.52,1,0,0,0,32,0,0,0,1,0,1,0,0,0,0,0,0,3840000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,2.2,23922.72,0,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,2.1,25521.12,1,1,0,1,1024,0,1,0,0,0,0,0,0,1,0,0,0,2073600,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.0,65214.72,0,1,1,0,1280,1,1,0,0,1,0,0,0,1,0,0,0,2073600,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,2.62,89457.12,0,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,8294400,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,1.3,109170.72,0,1,1,0,512,1,0,0,0,0,0,0,0,1,0,0,0,8294400,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,2.8,69210.72,0,1,1,0,2304,1,1,0,0,1,0,0,0,1,0,0,0,2073600,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.2,63499.1,0,1,1,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,2.2,24988.32,0,1,0,1,1024,0,1,0,0,0,0,0,0,0,0,0,0,2073600,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,2.31,37570.39,0,1,0,1,500,0,1,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.5,66546.72,0,1,1,0,1152,1,1,0,0,1,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,2.3,34578.72,0,1,0,1,256,1,0,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1.64,41505.12,0,1,0,1,500,0,1,0,0,0,0,0,0,1,0,0,0,1049088,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,2.2,69210.72,0,1,1,0,1280,1,1,0,0,1,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6,2.65,30316.32,0,0,0,1,2048,0,1,0,0,0,0,0,0,1,0,0,0,2073600,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2.1,65510.96,0,1,1,0,256,1,0,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,2.19,10602.72,0,1,0,0,16,1,0,0,0,0,1,0,0,0,0,0,0,1049088,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,2.71,34898.93,0,0,0,1,2048,0,1,0,0,0,0,0,0,1,0,0,0,2073600,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
